,8072917, 94 F 83 22,,,,,,,,
,8072918, 94 F 83 22,,,,,,,,
,8073031, 94 F 54,,,,,,,,
,8073404, 95 A (PARIS),,,,,,,,
,8073405, 94 C 11 3,,,,,,,,
,8073781, 95 B (NIOBE) 62,,,,,,,,
,8074245, 94 I 52,,,,,,,,
,8074245, 94 I 52 & 92 B 5,,,,,,,,
,8074282, 95 A (MIDAS),,,,,,,,
,8074282, 95 A (MIDAS),,,,,,,,
,8074901, 94 C 11 3 ?,,,,,,,,
,8074936, 94 H 2,,,,,,,,
,8074947, 95 A (TIRESIAS) 68,,,,,,,,
,8075003, 95 A (DIOMEDES),,,,,,,,
,8075003, 95 B (OENEUS),,,,,,,,
,8075063, 95 B (NIOBE),,,,,,,,
,8075070, 94 C 11 3,,,,,,,,
,8075190, 95 A (JASON) 78,,,,,,,,
,8075237, 94 H 23,,,,,,,,
,8075462, 94 D 13 2,,,,,,,,
,8075480, 94 F 83 22,,,,,,,,
,8075481, 95 B (CHIONE) 68,,,,,,,,
,8075511, 95 A (NARCISSUS) 21,,,,,,,,
,8075664, 94 F 54,,,,,,,,
,8075664, 95 B,,,,,,,,
,8075664, 95 B (ARIADNE) 61,,,,,,,,
,8075664, 95 B (ARIADNE) 61,,,,,,,,
,8075664, 95 B (PHAEDRA) 21 2, 95 A (HIPPOLYTUS),,,,,,,
,8075665, 95 B (ARIADNE),,,,,,,,
,8075675, 94 C 22,,,,,,,,
,8075675, 95 A (PENTHEUS) 68,,,,,,,,
,8075683, 94 C 11 1 (+0),,,,,,,,
,8075683, 95 B (ERIGONE) 1,,,,,,,,
,8075704, 94 G 62,,,,,,,,
,8075715, 94 H 24 3,,,,,,,,
,8075897, 95 A (NARCISSUS) 21,,,,,,,,
,8076311, 94 H 15 1,,,,,,,,
,8076571, 94 E 1,,,,,,,,
,8076571, 94 H 15 1,,,,,,,,
,8076571, 94 H 15 1, 95 A (PRIAM),,,,,,,
,8076571, 94 H 24 11,,,,,,,,
,8076571, 94 H 3,,,,,,,,
,8076571, 95 A (ANCHISES), 95 B (HELEN) : 46 C 13 1,,,,,,,
,8076571, 95 A (MENELAUS),,,,,,,,
,8076571, 95 A (MENELAUS) 4, 95 B (HELEN),,,,,,,
,8076571, 95 A (NEOPTOLEMUS), 95 A (PRIAM), 95 A (MENELAUS),,,,,,
,8076571, 95 A (NEOPTOLEMUS), 95 B (POLYXENA), 95 A (SINON),,,,,,
,8076571, 95 A (PRIAM) : 31 B 11,,,,,,,,
,8076571, 95 B (POLYXENA), 94 H 21 2,,,,,,,
,8076571, 95 B (POLYXENA), 95 A (NEOPTOLEMUS), 95 A (PRIAM),,,,,,
,8076873, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8076913, 95 A (PARIS),,,,,,,,
,8076936, 94 D 13 2,,,,,,,,
,8077082, 95 B (AMAZONS) 41 (+0),,,,,,,,
,8077084, 95 A (AMPHION AND ZETHUS) 1,,,,,,,,
,8077085, 94 C 13 3,,,,,,,,
,8077085, 94 I 41 1,,,,,,,,
,8077085, 95 A (CORESUS),,,,,,,,
,8077085, 95 A (MINOTAUR),,,,,,,,
,8077085, 95 A (ORESTES) 3,,,,,,,,
,8077085, 95 A (ULYSSES), 95 A (AGAMEMNON), 95 B (CLYTAEMNESTRA), 95 B (IPHIGENIA),,,,,
,8077085, 95 B (ATALANTE) 21,,,,,,,,
,8077085, 95 B (HELEN) 2, 94 C 1,,,,,,,
,8077086, 94 C 11 2,,,,,,,,
,8077086, 95 A (ICARUS) 68,,,,,,,,
,8077128, 95 B (NIOBE),,,,,,,,
,8077215, 94 C (+0),,,,,,,,
,8077215, 94 D 12 (+0),,,,,,,,
,8077215, 94 H 21 3,,,,,,,,
,8077215, 94 H 21 3,,,,,,,,
,8077215, 95 A (CADMUS) 33, 95 A (CADMUS) 34, 95 A (CADMUS) 35,,,,,,
,8077215, 95 A (CECROPS),,,,,,,,
,8077215, 95 A (SOSIPOLIS),,,,,,,,
,8077215, 95 A (TROPHONIUS),,,,,,,,
,8077215, 95 A (TROPHONIUS) : 12 B 63,,,,,,,,
,8077215, 95 B (AMAZONS) 41,,,,,,,,
,8077243, 94 I 21,,,,,,,,
,8077260, 95 B (HERO AND LEANDER) 2,,,,,,,,
,8077262, 94 I 32 3 (+0), 95 A (TELEMACHUS) 31,,,,,,,
,8077302, 95 A (PARIS) 21 1,,,,,,,,
,8077308, 94 I 34,,,,,,,,
,8077348, 95 B (ANDROMACHE) 6,,,,,,,,
,8077354, 95 B (ARIADNE) 61,,,,,,,,
,8077394, 94 C 11 31,,,,,,,,
,8077395, 94 F 32 1,,,,,,,,
,8077396, 94 C 13 3,,,,,,,,
,8077408, 94 G 51 (+0),,,,,,,,
,8077408, 94 I 13 4,,,,,,,,
,8077408, 95 A (ANTINOUS),,,,,,,,
,8077408, 95 A (HIPPOLYTUS) 4 : 43 C 11 12 43,,,,,,,,
,8077408, 95 B (PHAEDRA) 21 2 (+0),,,,,,,,
,8077408, 95 B (PHAEDRA) 21 3 (+0), 95 A (HIPPOLYTUS) 68,,,,,,,
,8077446, 95 A (TELEPHUS) 12 11,,,,,,,,
,8077446, 95 A (TELEPHUS) 12 11, 94 L,,,,,,,
,8077446, 95 B (DANAIDS),,,,,,,,
,8077446, 95 B (INO) 69,,,,,,,,
,8077762, 95 B (AMAZONS) : 46 C 13 1,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 D 33 1 (+0),,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 21,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 21,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 21,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 21,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 21,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 22,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 22,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 22,,,,,,,,
,8077762, 95 B (NIOBE) (+0) : 42 G 21 22,,,,,,,,
,8077825, 95 B (LEUCOTHEA),,,,,,,,
,8077906, 95 B (ANTIOPE),,,,,,,,
,8077978, 94 I 16 2,,,,,,,,
,8078044, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8078047, 95 A (CECROPS),,,,,,,,
,8078084, 94 C 11 3,,,,,,,,
,8078094, 94 I 34 11,,,,,,,,
,8078216, 95 B (HESIONE), 94 L 42 51,,,,,,,
,8078343, 95 A (ACHILLES) 12 31,,,,,,,,
,8079326, 95 A (PARIS),,,,,,,,
,8079328, 95 A (PARIS),,,,,,,,
,8079354, 94 C 1,,,,,,,,
,8079584, 95 A (PARIS),,,,,,,,
,8079584, 95 A (PARIS),,,,,,,,
,8079584, 95 B (HELEN) : 94 C 1,,,,,,,,
,8079608, 94 H 213,,,,,,,,
,8079619, 94 H 21, 94 L,,,,,,,
,8079813, 95 B (PHAEDRA),,,,,,,,
,8080001, 94 H 21 3,,,,,,,,
,8080001, 95 A (PYRAMUS AND THISBE),,,,,,,,
,8080001, 95 B (NIOBE),,,,,,,,
,8080001, 95 B (NIOBE) 62 1,,,,,,,,
,8080001, 95 B (NIOBE) 62 1,,,,,,,,
,8080001, 95 B (NIOBE) 62 1,,,,,,,,
,8080001, 95 B (NIOBE) 62 2,,,,,,,,
,8080001, 95 B (NIOBE) 62 2,,,,,,,,
,8080001, 95 B (NIOBE) 62 3,,,,,,,,
,8080079, 95 A (AMPHINOMUS AND ANAPIAS),,,,,,,,
,8080107, 94 C 11 2,,,,,,,,
,8080137, 94 I 16 3,,,,,,,,
,8080141, 95 B (ATALANTE) 21,,,,,,,,
,8080160, 94 I 18 1,,,,,,,,
,8080228, 94 I 16 2,,,,,,,,
,8080230, 94 I 16 2,,,,,,,,
,8080281, 94 C 11 31,,,,,,,,
,8080390, 95 B (MEDEA),,,,,,,,
,8080513, 94 G 51,,,,,,,,
,8080513, 95 A (ACHILLES),,,,,,,,
,8080513, 95 B (AMAZONS),,,,,,,,
,8080513, 95 B (AMAZONS),,,,,,,,
,8080517, 94 C 11 3,,,,,,,,
,8080517, 94 C 11 3,,,,,,,,
,8080517, 94 C 22,,,,,,,,
,8080517, 94 C 22,,,,,,,,
,8080517, 94 C 22,,,,,,,,
,8080517, 94 F 83 2,,,,,,,,
,8080517, 94 G 51,,,,,,,,
,8080517, 94 G 51,,,,,,,,
,8080517, 94 I 18 1,,,,,,,,
,8080517, 95 A (CLEOBIS AND BITON),,,,,,,,
,8080517, 95 A (ORESTES) 31 2,,,,,,,,
,8080517, 95 A (ORESTES) 34,,,,,,,,
,8080517, 95 A (PENTHEUS) 68,,,,,,,,
,8080517, 95 B (AMAZONS) 41,,,,,,,,
,8080517, 95 B (IPHIGENIA), 95 A (ORESTES),,,,,,,
,8080517, 95 B (MEDEA),,,,,,,,
,8080517, 95 B (MEDEA),,,,,,,,
,8080517, 95 B (NIOBE) 62,,,,,,,,
,8080517, 95 B (NIOBE) 62,,,,,,,,
,8080517, 95 B (PASIPHAE) 21,,,,,,,,
,8080517, 95 B (PHAEDRA) 21,,,,,,,,
,8080517, 95 B (PHAEDRA) 21,,,,,,,,
,8080645, 94 C 11 3,,,,,,,,
,8080727, 94 D 13 21,,,,,,,,
,8080768, 94 F 83 21,,,,,,,,
,8080878, 94 D 13 2,,,,,,,,
,8080923, 95 A (ACHILLES) 21,,,,,,,,
,8081166, 95 A (PYRAMUS AND THISBE) 24 1,,,,,,,,
,8081460, 95 A (ANTINOUS),,,,,,,,
,8081632, 95 A (CEPHALUS),,,,,,,,
,8081633, 95 A (CEPHALUS),,,,,,,,
,8081837, 95 A (JASON),,,,,,,,
,8081868, 94 D 12,,,,,,,,
,8082083, 95 B (PENELOPE), 94 I 34 11, 94 I 16, 94 I 62,,,,,
,8082128, 94 H 15 1,,,,,,,,
,8082449, 94 C,,,,,,,,
,8082493, 94 C 11 31,,,,,,,,
,8083005, 95 B (ATALANTE) 21,,,,,,,,
,8083005, 95 B (ATALANTE) 21,,,,,,,,
,8083020, 94 H 21 3,,,,,,,,
,8083377, 94 D 13 2,,,,,,,,
,8083379, 94 D 13 2,,,,,,,,
,8083846, 94 C 11 3,,,,,,,,
,8083865, 95 A (ERICHTHONIUS),,,,,,,,
,8083882, 95 B (ARIADNE) : 98 (+52),,,,,,,,
,8083970, 95 A (PYRAMUS AND THISBE),,,,,,,,
,8084011, 94 C 13 3,,,,,,,,
,8084041, 94 I 53 1,,,,,,,,
,8084257, 95 B (HECUBA),,,,,,,,
,8084545, 95 B (CIRCE),,,,,,,,
,8084693, 94 H 21 3,,,,,,,,
,8084711, 94 C 11 3,,,,,,,,
,8084991, 95 B (MEDEA) 4,,,,,,,,
,8085056, 94 F 83 21,,,,,,,,
,8085057, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8085059, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8085695, 94 H 21 3 : 25 I 15 2,,,,,,,,
,8085717, 94 C 11 3,,,,,,,,
,8085966, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8085967, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8085968, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8085969, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8085970, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8086301, 95 B (NIOBE) 62,,,,,,,,
,8086330, 94 H 24 2, 95 B (ANDROMACHE) 61,,,,,,,
,8086359, 94 H 21 3,,,,,,,,
,8086362, 95 B (AMAZONS) 41,,,,,,,,
,8086435, 95 A (ACHILLES) 12 31,,,,,,,,
,8086466, 94 C 11,,,,,,,,
,8086505, 95 A (DIOMEDES),,,,,,,,
,8086638, 95 A (ACHILLES),,,,,,,,
,8086639, 95 A (ACHILLES),,,,,,,,
,8086650, 95 A (ACHILLES),,,,,,,,
,8086780, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8086782, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8086783, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8086784, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8086791, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8086979, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8087021, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8087042, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8087447, 94 C 11 3,,,,,,,,
,8088679, 94 H 23,,,,,,,,
,8088697, 94 C 11 31,,,,,,,,
,8088920, 94 H 21 3,,,,,,,,
,8088938, 95 A (ORESTES) 3, 95 A (ORESTES) 33,,,,,,,
,8089006, 95 B (ARIADNE) 61,,,,,,,,
,8089073, 95 A (PYRAMUS,,,,,,,,
,8089419, 95A(ICARUS)512,,,,,,,,
,8089672, 95B(CHIONE)68,,,,,,,,
,8089918, 95A(CLEOBIS,,,,,,,,
,8089922, 95A(ACHILLES)2,,,,,,,,
,8089924, 95A(ERYSICHTHON),,,,,,,,
,8090027, 95 A (NEOPTOLEMUS), 95 A (ASTYANAX),,,,,,,
,8090480, 94 C 22,,,,,,,,
,8090480, 94 C 22,,,,,,,,
,8090481, 94 C 22,,,,,,,,
,8090481, 94 C 22,,,,,,,,
,8090482, 94 C 22,,,,,,,,
,8090482, 94 C 22,,,,,,,,
,8090821, 94 C 11 31,,,,,,,,
,8091349, 95 B (NIOBE) 62 1,,,,,,,,
,8091350, 95 A (NARCISSUS),,,,,,,,
,8091366, 95 B (DEIANIRA),,,,,,,,
,8091367, 95 B (DEIANIRA),,,,,,,,
,8091368, 95 B (DEIANIRA),,,,,,,,
,8091383, 95 B (AMAZONS),,,,,,,,
,8091514, 95 A (CEPHALUS),,,,,,,,
,8091525, 95 A (NARCISSUS),,,,,,,,
,8091525, 95 A (NARCISSUS),,,,,,,,
,8091690, 95 A (PARIS),,,,,,,,
,8092097, 95 B (DEIANIRA) 6,,,,,,,,
,8092098, 94 C 13 3,,,,,,,,
,8092111, 95 B (DEIANIRA) 6,,,,,,,,
,8092146, 94 H 21 3,,,,,,,,
,8092170, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8092181, 95 B (OMPHALE),,,,,,,,
,8092184, 95 B (ATALANTE),,,,,,,,
,8092286, 94 C 11 31,,,,,,,,
,8092550, 95 B (LEDA),,,,,,,,
,8092550, 95 B (LEDA),,,,,,,,
,8092723, 95 B (DANAE),,,,,,,,
,8093291, 94 I 23 3,,,,,,,,
,8094150, 94 H 24 3,,,,,,,,
,8094151, 94 H 24 3,,,,,,,,
,8094203, 94 H 24 3,,,,,,,,
,8094358, 95 A (ERICHTHONIUS) 12 11,,,,,,,,
,8094373, 94 F 42 1,,,,,,,,
,8094434, 94 H 24 3,,,,,,,,
,8094442, 94 C 22,,,,,,,,
,8094482, 94 F 82 2,,,,,,,,
,8094567, 95 A (ARGOS),,,,,,,,
,8094567, 95 A (ARGOS),,,,,,,,
,8094615, 95 A (SISYPHUS),,,,,,,,
,8094643, 95 A (CEPHALUS) 21 4,,,,,,,,
,8094851, 95 B (DEIANIRA),,,,,,,,
,8094854, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8094876, 95 B (ATALANTE) 21 11,,,,,,,,
,8094890, 94 K 23,,,,,,,,
,8094890, 94 K 23,,,,,,,,
,8094904, 95 B (EUROPA),,,,,,,,
,8094916, 94 H 2,,,,,,,,
,8095116, 95 A (CADMUS) 35,,,,,,,,
,8095118, 95 A (CADMUS) 34,,,,,,,,
,8095285, 95 A (MIDAS),,,,,,,,
,8095413, 94 H 24 3,,,,,,,,
,8095474, 94 F 74 2,,,,,,,,
,8095587, 94 C 13 3,,,,,,,,
,8095610, 95 B (DEIANIRA),,,,,,,,
,8095644, 95 B (NIOBE) 62 1,,,,,,,,
,8095652, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8095688, 94 I 12,,,,,,,,
,8095806, 95 A (CEPHALUS) 21 41,,,,,,,,
,8095964, 94 H 21 3,,,,,,,,
,8096099, 95 A (PARIS),,,,,,,,
,8096241, 95 B (NIOBE) 62 2,,,,,,,,
,8096243, 95 B (NIOBE) 62,,,,,,,,
,8096298, 95 A (AMPHION AND ZETHUS) : 46 C 24,,,,,,,,
,8096364, 95 B (NIOBE) 62 2,,,,,,,,
,8096364, 95 B (NIOBE) 62 2,,,,,,,,
,8096636, 95 B (NIOBE) 62 2,,,,,,,,
,8096800, 94 D 13 2,,,,,,,,
,8096901, 95 A (PHILEMON AND BAUCIS) 51,,,,,,,,
,8096904, 95 B (ARIADNE) 61,,,,,,,,
,8097017, 94 H 21 3,,,,,,,,
,8097019, 95 A (TELEPHUS) 12 11,,,,,,,,
,8097111, 95 B (HELEN),,,,,,,,
,8097112, 95 A (PARIS),,,,,,,,
,8097207, 95 B (ARIADNE),,,,,,,,
,8097322, 94 I 53 1,,,,,,,,
,8097342, 95 A (PARIS),,,,,,,,
,8097559, 94 G 63,,,,,,,,
,8097613, 95 B (ARIADNE) 61,,,,,,,,
,8097643, 95 B (ATALANTE) 21,,,,,,,,
,8097657, 94 C 11 3,,,,,,,,
,8097702, 94 H 24 1,,,,,,,,
,8097703, 95 A (ORESTES) 31 2,,,,,,,,
,8097747, 94 H 21 3,,,,,,,,
,8097869, 94 I 23 3,,,,,,,,
,8097870, 94 I 18 1,,,,,,,,
,8098121, 94 F 54,,,,,,,,
,8098177, 94 F 54,,,,,,,,
,8098192, 94 C 11 3,,,,,,,,
,8098496, 94 C 11 2,,,,,,,,
,8098517, 95 B (ARIADNE) 61,,,,,,,,
,8098568, 95 A (NARCISSUS) 21,,,,,,,,
,8098726, 95 B (CIRCE),,,,,,,,
,8098832, 95 A (ACHILLES) 12 3,,,,,,,,
,8098973, 94 H 21 3,,,,,,,,
,8098974, 94 H 21 3,,,,,,,,
,8099002, 94 I 53 1,,,,,,,,
,8099235, 94 I 13 3,,,,,,,,
,8099492, 95 A (CEPHALUS) 21 41,,,,,,,,
,8099566, 94 C 11 31,,,,,,,,
,8099668, 95 B (ATALANTE) 21 11,,,,,,,,
,8099953, 94 H 22,,,,,,,,
,8100624, 95 B (AMAZONS),,,,,,,,
,8100624, 95 B (PENELOPE),,,,,,,,
,8100704, 94 I 16 2,,,,,,,,
,8100783, 95 B (AMAZONS) 41,,,,,,,,
,8100856, 95 B (NIOBE) 61,,,,,,,,
,8100912, 95 B (NIOBE) 5,,,,,,,,
,8100917, 95 A (PARIS),,,,,,,,
,8101179, 94 C 11 3,,,,,,,,
,8101665, 94 C 13 3,,,,,,,,
,8101674, 94 H 21 3,,,,,,,,
,8102416, 94 I, 95 A (ORESTES),,,,,,,
,8102567, 94 F 32 1 (+0),,,,,,,,
,8102568, 94 F 32 1 (+0),,,,,,,,
,8102569, 94 F 32 1 (+0),,,,,,,,
,8102570, 94 F 32 1 (+0),,,,,,,,
,8102654, 94 C 11 31,,,,,,,,
,8102717, 94 C 11 31,,,,,,,,
,8102795, 94 F 42 22 1,,,,,,,,
,8102814, 94 C 13 3,,,,,,,,
,8102845, 95 B (AMAZONS) 41,,,,,,,,
,8102894, 95 A (ULYSSES) 2, 94 I 18,,,,,,,
,8102936, 94 I 13 3,,,,,,,,
,8103692, 95 B (LAODAMIA) 21, 95 B (LAODAMIA) 6,,,,,,,
,8105503, 95 A (TIRESIAS) 51,,,,,,,,
,8105577, 94 C 11 3,,,,,,,,
,8105586, 95 A (NARCISSUS) 21,,,,,,,,
,8105591, 95 B (ATALANTE) 21,,,,,,,,
,8105621, 94 C 11 31,,,,,,,,
,8105622, 94 C 11 31,,,,,,,,
,8105663, 94 H 24 3,,,,,,,,
,8105799, 95 B (ALCYONE),,,,,,,,
,8105803, 94 F 54,,,,,,,,
,8106007, 95 A (HIPPOLYTUS),,,,,,,,
,8106249, 94 C 11 31,,,,,,,,
,8106303, 94 H 21 3,,,,,,,,
,8106375, 95 B (ARIADNE) : 31 B 11,,,,,,,,
,8106516, 95 B (ATALANTE) 3,,,,,,,,
,8106591, 95 A,,,,,,,,
,8107395, 95 B (NIOBE) 62 1,,,,,,,,
,8107472, 95 A (PHILEMON AND BAUCIS),,,,,,,,
,8107561, 94 C 13 3,,,,,,,,
,8107680, 95 A ( ),,,,,,,,
,8107750, 95 B (MEDEA),,,,,,,,
,8107917, 95 A,,,,,,,,
,8107917, 95 A (PENTHEUS), 95 B (EMILIA),,,,,,,
,8107989, 95 B (ARIADNE) 79,,,,,,,,
,8108758, 95 A (PYRAMUS AND THISBE) 68,,,,,,,,
,8108791, 95 A (PYRAMUS AND THISBE),,,,,,,,
,8108884, 95 A, 95 A (JASON),,,,,,,
,8108974, 95 A (PARIS) 12 12,,,,,,,,
,8109588, 95 A (NARCISSUS),,,,,,,,
,8109926, 95 A (HECTOR),,,,,,,,
,8110000, 95 B (PHILOMELA AND PROCNE),,,,,,,,
,8110012, 95 B,,,,,,,,
,8110076, 95 B (NIOBE) 6 : 92 B 3 : 92 C 3,,,,,,,,
,8110432, 94 D 13 2,,,,,,,,
,8110671, 94 H 21 3,,,,,,,,
,8110776, 95 B (CIRCE),,,,,,,,
,8110935, 95 A (AMPHINOMUS AND ANAPIAS) 51,,,,,,,,
,8110946, 95 B (DANAE),,,,,,,,
,8111213, 94 I 16 1,,,,,,,,
,8111219, 94 C : 12 E 21 2,,,,,,,,
,8111240, 94 H 15 1,,,,,,,,
,8111512, 94 C 11 1,,,,,,,,
,8111537, 95 B (ARIADNE) 61,,,,,,,,
,8112217, 94 H 14,,,,,,,,
,8112380, 95 B (SEMELE),,,,,,,,
,8112380, 95 B (TYRO),,,,,,,,
,8112384, 95 B (SCYLLA) 4,,,,,,,,
,8112418, 95 B (AMAZONS) 41,,,,,,,,
,8112419, 95 B (AMAZONS) 41 : 45 B : 33 B 3 : 95 B (AMAZONS),,,,,,,,
,8112640, 94 C 11 31,,,,,,,,
,8112877, 94 F 32 1,,,,,,,,
,8112920, 95 B (PHAEDRA) 68,,,,,,,,
,8113101, 94 H 23 3,,,,,,,,
,8113146, 94 C 11 31,,,,,,,,
,8113153, 95 A (NARCISSUS) 21,,,,,,,,
,8113156, 94 D 13 2,,,,,,,,
,8113177, 95 A (CEPHALUS) 21 4,,,,,,,,
,8113178, 95 A (CEPHALUS) 21 4,,,,,,,,
,8113291, 94 D 13 2,,,,,,,,
,8113294, 94 H 2,,,,,,,,
,8113377, 94 C 11 3,,,,,,,,
,8113409, 94 I 13 4,,,,,,,,
,8113469, 95 A (PYRAMUS AND THISBE) 23,,,,,,,,
,8113572, 94 D 13 2,,,,,,,,
,8113714, 94 D 13 21,,,,,,,,
,8114244, 95 B (INO) : 94 I,,,,,,,,
,8114516, 95 B (DANAE),,,,,,,,
,8114584, 94 C 11 31, 95 A (PARIS),,,,,,,
,8114584, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8114584, 95 A (CODRUS),,,,,,,,
,8114584, 95 A (PRIAM), 95 A (PALAMEDES), 95 B (ORITHYA) (+0),,,,,,
,8114584, 95 B (AMAZONS), 95 B (PHAEDRA),,,,,,,
,8114584, 95 B (ATALANTE),,,,,,,,
,8114584, 95 B (CALLIRHOE), 95 B (ARIADNE),,,,,,,
,8114584, 95 B (EURYPYLUS), 95 A (ACHILLES),,,,,,,
,8114584, 95 B (LACEDAEMON),,,,,,,,
,8114584, 95 B (OMPHALE), 95 A (AVENTINUS), 95 A (CECROPS),,,,,,
,8114596, 94 C 11 1 (+0),,,,,,,,
,8114597, 95 A (CEPHALUS) 21,,,,,,,,
,8114598, 94 C 11 3,,,,,,,,
,8114601, 94 G 23 5,,,,,,,,
,8114601, 95 A (ACHILLES) 12 1,,,,,,,,
,8114601, 95 A (MIDAS),,,,,,,,
,8114689, 94 I 23,,,,,,,,
,8114710, 95 A (PARIS),,,,,,,,
,8114715, 94 H 24 52,,,,,,,,
,8114739, 95 B (AMAZONS) 41,,,,,,,,
,8114760, 94 H 21 3,,,,,,,,
,8114760, 95 A (AMPHION AND ZETHUS) 41,,,,,,,,
,8114796, 94 H 21 3,,,,,,,,
,8114796, 95 B (DANAE),,,,,,,,
,8115159, 94 C 11 3,,,,,,,,
,8115217, 94 F 11 2,,,,,,,,
,8115749, 94 C 11 3,,,,,,,,
,8115760, 94 C 13 1,,,,,,,,
,8115760, 94 C 13 1,,,,,,,,
,8115899, 95 A (PHILEMON,,,,,,,,
,8116154, 94 H 15 1, 94 C 11 31 ,,,,,,,
,8116154, 94 I 16 1,,,,,,,,
,8116195, 95 A (ACHILLES), 94 D 22, 95 A (ULYSSES), 95 A (ADMETUS), 94 C 11 3, 95 A (PRIAM), 94 L,,
,8116195, 95 A (ADMETUS) 21 1,,,,,,,,
,8116394, 94 I 16,,,,,,,,
,8116394, 94 I 16,,,,,,,,
,8116790, 94 H 21 3,,,,,,,,
,8116968, 95 A (PARIS) 3,,,,,,,,
,8116968, 95 A (PARIS) 3,,,,,,,,
,8117272, 94 G 51,,,,,,,,
,8117485, 95 A (AMPHINOMUS,,,,,,,,
,8117681, 95 B (IPHIGENIA) 6, 95 A (ORESTES) 31 1,,,,,,,
,8118222, 95A(NARCISSUS)21,,,,,,,,
,8118778, 95B(ALCESTIS)68,,,,,,,,
,8118785, 95B(DANAIDS)8(+0),,,,,,,,
,8118792, 95B(NIOBE)11,,,,,,,,
,8119128, 95B(SCYLLA)4,,,,,,,,
,8119129, 95A,,,,,,,,
,8119166, 95A(ULYSSES)4,,,,,,,,
,8119169, 95A(MENELAOS), 95A(PARIS), 95A(DIOMEDES), 95A(ODYSSEUS), 95A(NESTOR), 95A(ACHILLES), 95A(AGAMEMNON),,
,8119173, 95A(ULYSSES),,,,,,,,
,8119176, 95A(ULYSSES)4,,,,,,,,
,8119177, 95A(ULYSSES)4,,,,,,,,
,8119178, 95A(ULYSSES)4, 94I561,,,,,,,
,8119181, 95A(ACHILLES),,,,,,,,
,8119182, 95A(ULYSSES),,,,,,,,
,8119183, 95A,,,,,,,,
,8119184, 95A(ULYSSES)5, 95B(PENELOPE)5, 95A(TELEMACHUS)1,,,,,,
,8119185, 95A(PHILOCTETES),,,,,,,,
,8119186, 95A,,,,,,,,
,8119187, 95A(ULYSSES)5,,,,,,,,
,8119191, 95A(ODYSSEUS),,,,,,,,
,8119194, 95A(ULYSSES)5,,,,,,,,
72641108,8119196, 95B(PENELOPE)2, 95A(ULYSSES)2,,,,,,,
72646681,8119199, 95A(DIOMEDES),,,,,,,,
72649813,8119201, 95A,,,,,,,,
72651237,8119207, 95A(ULYSSES)4, 95A(DIOMEDES)4,,,,,,,
72653596,8119212, 95A(MENELAOS),,,,,,,,
72656032,8119213, 95A(AJAX DER KLEINE)4, 95B(CASSANDRA)6,,,,,,,
72656958,8119214, 95A(MENELAUS)21, 94H231,,,,,,,
72658778,8119215, 95A(ULYSSES)5, 94I52,,,,,,,
72967881,8119216, 95A(ULYSSES)4,,,,,,,,
72968234,8119217, 95A(ULYSSES)5,,,,,,,,
72968622,8119218, 95A(ULYSSES)5,,,,,,,,
72968978,8119219, 95A(ULYSSES)5,,,,,,,,
72969259,8119220, 95A(ULYSSES)5,,,,,,,,
72969478,8119221, 95A(ULYSSES)5,,,,,,,,
72969481,8119222, 95A(ULYSSES)5, 95A(EUMAEOS)5, 95A(PHILOETIOS)5,,,,,,
72969482,8119223, 95A(ULYSSES)5,,,,,,,,
72969483,8119224, 95A(ULYSSES)5, 94I6,,,,,,,
72969753,8119225, 95B(IPHIGENIA)6,,,,,,,,
72969754,8119226, 95A(ULYSSES),,,,,,,,
72969757,8119229, 95A(ULYSSES)5, 95A(AJAX)5,,,,,,,
